Time,31P | 31P,43Ca | 43Ca,55Mn | 55Mn,85Rb | 85Rb,87Sr | 87Sr,89Y | 89Y,93Nb | 93Nb,139La | 139La,172Yb | 172Yb,175Lu | 175Lu,176Hf | 176Hf.14N5.1H12,178Hf | 178Hf.14N5.1H12,181Ta | 181Ta,204Pb | 204Pb,206Pb | 206Pb,208Pb | 208Pb,232Th | 232Th.14N.1H,238U | 238U.14N.1H,
,dwell time=0.001;xcal factor=66824.62237,dwell time=0.001;xcal factor=71719.77352,dwell time=0.005;xcal factor=77663.90594,dwell time=0.005;xcal factor=90291.4326,dwell time=0.005;xcal factor=90610.77921,dwell time=0.005;xcal factor=90930.12583,dwell time=0.005;xcal factor=91568.81905,dwell time=0.005;xcal factor=94936.52692,dwell time=0.005;xcal factor=102737.50764,dwell time=0.005;xcal factor=103446.6877,dwell time=0.005;xcal factor=103683.08106,dwell time=0.005;xcal factor=104155.86777,dwell time=0.005;xcal factor=104865.04783,dwell time=0.005;xcal factor=110302.095,dwell time=0.005;xcal factor=110075.4461,dwell time=0.005;xcal factor=109848.79721,dwell time=0.005;xcal factor=107129.01044,dwell time=0.005;xcal factor=106791.55622,
437.51115,0,33043.6175751993,3954348.37857958,2200.1936170383,4000.64010241639,15209.2472223112,0,7602.31110257518,5201.0818250196,3400.46246289495,0,0,0,1400.07840439065,49497.8076679519,37255.4360889003,1400.07840439065,6801.85010322808,
437.76148,0,19014.4509827469,2183611.32325764,1200.05760276493,1200.05760276493,18213.259252736,0,7202.07419736884,6401.6388195378,1200.05760276493,0,0,0,1800.12960933187,14608.5313823273,31038.4877247787,800.025600819226,4600.84655576626,
438.01156,0,20016.0128102482,2039156.45821822,1800.12960933187,1400.07840439065,8202.69048247825,0,8402.82334864514,2600.27042812453,1800.12960933187,0,0,0,600.014400345608,14007.84439286,20616.9883984403,200.0016000128,4800.92177698118,
438.26137,0,10004.0016006403,1177087.1023378,400.006400102402,1400.07840439065,7602.31110257518,0,3000.36004320518,1000.04000160006,200.0016000128,0,0,0,400.006400102402,7001.96054895371,12005.7627661277,200.0016000128,5801.34591225164,
438.51104,0,8002.56081946223,751108.327702424,200.0016000128,1000.04000160006,4400.77453631839,0,1000.04000160006,2800.31363512713,200.0016000128,0,0,0,800.025600819226,4000.64010241639,10204.1632986258,200.0016000128,400.006400102402,
438.76126,0,3000.36004320518,816726.5787986,400.006400102402,600.014400345608,3600.51847466035,0,2200.1936170383,200.0016000128,1000.04000160006,0,0,0,200.0016000128,3800.57768780855,4200.70571856072,200.0016000128,200.0016000128,
439.01125,0,1000.04000160006,205678.335215357,200.0016000128,0,2000.16001280102,0,1000.04000160006,200.0016000128,400.006400102402,0,0,0,200.0016000128,2200.1936170383,11004.8421305374,0,800.025600819226,
439.26156,0,0,128860.798173031,200.0016000128,0,1400.07840439065,0,0,200.0016000128,0,0,0,0,400.006400102402,2000.16001280102,3600.51847466035,200.0016000128,0,
439.51133,0,0,93145.7570501702,200.0016000128,200.0016000128,600.014400345608,0,200.0016000128,0,200.0016000128,0,0,0,200.0016000128,3000.36004320518,4600.84655576626,0,200.0016000128,
439.7613,0,0,70598.8062383673,400.006400102402,200.0016000128,400.006400102402,0,600.014400345608,200.0016000128,0,0,0,0,200.0016000128,2400.23042212052,3200.40965243551,200.0016000128,200.0016000128,
440.011,0,0,46687.0246138803,0,0,400.006400102402,0,200.0016000128,0,0,0,0,0,400.006400102402,800.025600819226,1000.04000160006,0,600.014400345608,
440.26127,0,0,48493.8841597332,0,200.0016000128,200.0016000128,0,0,400.006400102402,0,0,0,0,0,1000.04000160006,1000.04000160006,0,0,
440.5113,0,0,24423.8376655616,0,0,200.0016000128,0,200.0016000128,0,0,0,0,0,0,1400.07840439065,2600.27042812453,0,0,
440.76146,0,1000.04000160006,23021.1794851263,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,1800.12960933187,200.0016000128,0,
441.01116,0,0,27430.063349431,0,0,0,0,0,0,0,0,0,0,0,1400.07840439065,2600.27042812453,0,0,
441.26141,0,0,23822.6791905894,200.0016000128,400.006400102402,0,0,400.006400102402,200.0016000128,0,0,0,0,400.006400102402,800.025600819226,2000.16001280102,0,0,
441.51105,0,0,26227.4864057532,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1400.07840439065,0,0,
441.76128,0,0,10204.1632986258,0,0,400.006400102402,0,0,200.0016000128,0,0,0,0,0,1200.05760276493,600.014400345608,0,0,
442.01097,0,0,10804.6676164103,0,0,400.006400102402,0,0,0,0,0,0,0,0,800.025600819226,800.025600819226,0,0,
442.2613,0,0,7202.07419736884,0,200.0016000128,0,0,0,400.006400102402,0,0,0,0,0,600.014400345608,1200.05760276493,200.0016000128,0,
442.51131,0,0,172583.230629194,200.0016000128,0,0,0,0,0,0,0,0,0,0,600.014400345608,1200.05760276493,0,0,
442.76149,0,0,8402.82334864514,0,200.0016000128,0,0,0,0,0,0,0,0,0,800.025600819226,200.0016000128,0,0,
443.01134,0,0,7802.43435952017,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1800.12960933187,0,0,
443.26122,0,0,7402.19104855037,200.0016000128,0,0,0,0,0,0,0,0,0,0,1000.04000160006,400.006400102402,0,0,
443.5112,0,0,7602.31110257518,0,200.0016000128,0,0,0,0,200.0016000128,0,0,0,0,400.006400102402,1000.04000160006,0,0,
443.76134,0,1000.04000160006,3400.46246289495,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,1400.07840439065,0,0,
444.01116,0,0,5201.0818250196,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,400.006400102402,0,0,
444.26132,0,0,4200.70571856072,200.0016000128,0,200.0016000128,0,0,0,0,0,0,0,0,600.014400345608,600.014400345608,0,0,
444.5109,0,0,7001.96054895371,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,200.0016000128,0,0,
444.76118,0,0,6001.44034568296,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1600.10240655402,0,0,
445.01091,0,0,3200.40965243551,200.0016000128,0,0,0,0,0,0,0,0,0,0,1000.04000160006,1400.07840439065,0,0,
445.26132,0,0,3800.57768780855,0,0,0,0,200.0016000128,0,0,0,0,0,0,800.025600819226,600.014400345608,0,0,
445.5112,0,0,3000.36004320518,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,800.025600819226,0,0,
445.7613,0,0,4800.92177698118,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1200.05760276493,0,0,
446.01089,0,0,3800.57768780855,0,200.0016000128,0,0,0,0,0,0,0,0,0,600.014400345608,600.014400345608,0,0,
446.26139,0,0,1800.12960933187,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,800.025600819226,2400.23042212052,0,200.0016000128,
446.51137,0,0,4000.64010241639,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,1000.04000160006,0,0,
446.76133,0,0,2200.1936170383,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,0,600.014400345608,0,0,
447.01127,0,0,2600.27042812453,200.0016000128,0,0,0,0,0,0,0,0,0,0,400.006400102402,1000.04000160006,0,0,
447.2613,0,0,3600.51847466035,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,800.025600819226,0,0,
447.51129,0,0,2600.27042812453,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1000.04000160006,0,0,
447.76136,0,0,3600.51847466035,200.0016000128,0,0,0,0,0,0,0,0,0,0,600.014400345608,400.006400102402,0,0,
448.01115,0,0,2000.16001280102,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,400.006400102402,1400.07840439065,0,0,
448.26136,0,0,2200.1936170383,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,1000.04000160006,0,0,
448.51104,0,0,1800.12960933187,400.006400102402,0,0,0,0,0,0,0,0,0,0,800.025600819226,1400.07840439065,0,0,
448.76137,0,0,2800.31363512713,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,1000.04000160006,0,0,
449.0114,0,0,3200.40965243551,0,0,0,0,0,0,0,0,0,0,0,0,1000.04000160006,0,0,
449.26143,0,0,1800.12960933187,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,800.025600819226,0,0,
449.51134,0,0,2200.1936170383,0,200.0016000128,0,0,0,0,0,0,0,0,0,600.014400345608,1000.04000160006,0,0,
449.76125,0,0,3000.36004320518,400.006400102402,0,200.0016000128,0,0,0,0,0,0,0,0,200.0016000128,1400.07840439065,0,0,
450.01109,0,0,2200.1936170383,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1000.04000160006,0,0,
450.26134,0,0,2200.1936170383,200.0016000128,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
450.51119,0,0,3000.36004320518,0,200.0016000128,200.0016000128,0,0,0,0,0,0,0,200.0016000128,400.006400102402,800.025600819226,0,200.0016000128,
450.76128,0,0,7202.07419736884,0,0,400.006400102402,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
451.01086,0,0,1400.07840439065,200.0016000128,0,0,0,0,0,0,0,0,0,0,800.025600819226,1200.05760276493,0,0,
451.26137,0,0,4000.64010241639,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,600.014400345608,0,0,
451.51106,0,0,1600.10240655402,0,0,0,0,200.0016000128,0,0,0,0,0,0,400.006400102402,1200.05760276493,0,0,
451.76133,1000.04000160006,0,2200.1936170383,0,0,0,0,0,0,0,0,0,0,200.0016000128,800.025600819226,1200.05760276493,0,0,
452.01128,0,0,3000.36004320518,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1200.05760276493,0,0,
452.26125,0,0,3000.36004320518,0,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,0,0,
452.5108,0,1000.04000160006,3000.36004320518,200.0016000128,0,0,0,0,0,0,0,0,0,0,200.0016000128,1800.12960933187,0,0,
452.76133,0,0,2200.1936170383,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1600.10240655402,0,0,
453.01086,0,0,2400.23042212052,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,1800.12960933187,0,0,
453.26121,0,0,3200.40965243551,200.0016000128,0,0,0,0,0,0,0,0,0,0,800.025600819226,1600.10240655402,0,0,
453.51107,0,1000.04000160006,2600.27042812453,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
453.76136,0,0,2800.31363512713,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,1600.10240655402,0,0,
454.01112,0,0,1800.12960933187,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,800.025600819226,0,0,
454.26154,0,0,1800.12960933187,200.0016000128,0,0,0,0,0,0,0,0,0,0,800.025600819226,1200.05760276493,0,0,
454.51143,0,0,1800.12960933187,0,0,0,0,0,0,0,0,0,0,0,0,1800.12960933187,0,0,
454.76118,0,0,2200.1936170383,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,2200.1936170383,0,0,
455.01099,0,0,2200.1936170383,200.0016000128,0,0,0,0,0,0,0,0,0,400.006400102402,800.025600819226,2400.23042212052,0,0,
455.26133,0,0,1600.10240655402,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,600.014400345608,2400.23042212052,0,200.0016000128,
455.5111,0,0,1800.12960933187,0,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,0,0,
455.76153,0,0,4000.64010241639,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1600.10240655402,0,0,
456.01129,0,0,1400.07840439065,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1400.07840439065,0,0,
456.26131,0,0,2400.23042212052,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,400.006400102402,0,0,
456.51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,0,0,
456.76127,0,0,400.006400102402,200.0016000128,0,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,0,0,
457.01111,0,0,600.014400345608,0,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,0,0,
457.26141,0,0,600.014400345608,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,0,0,0,
457.51144,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
457.76138,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
458.01105,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
458.26122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
458.51107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
458.76129,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
459.01126,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
459.26132,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
459.51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
459.76128,0,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
460.01103,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
460.2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
460.51112,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
460.76148,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
461.01138,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
461.26139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
461.51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
461.76129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
462.01123,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
462.26136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
462.51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
462.76135,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
463.01103,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
463.26128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
463.51124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
463.76129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
464.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
464.26127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
464.51092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
464.76145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
465.01118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
465.26134,1000.04000160006,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
465.51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
465.76146,0,0,400.006400102402,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
466.01145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
466.26138,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,0,0,
466.5111,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
466.76129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
467.01106,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
467.26142,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
467.51124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
467.7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
468.01102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
468.26152,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
468.51121,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
468.76128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
469.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
469.26137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
469.51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
469.76129,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
470.01113,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
470.26132,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
470.51108,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
470.76135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
471.0114,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
471.26132,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
471.51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
471.76131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
472.01113,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
472.26135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
472.51114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
472.76146,1000.04000160006,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
473.01105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
473.26119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
473.51108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
473.76138,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
474.01131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
474.26141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
474.51159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
474.76153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
475.01116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
475.26135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
475.5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
475.76143,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
476.01131,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
476.26147,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
476.51159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
476.7613,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
477.01108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
477.26137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
477.51116,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
477.76141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
478.01107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
478.26125,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
478.51111,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
478.76138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
479.01136,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
479.26146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
479.51132,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
479.76128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
480.01118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
480.26137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
480.51113,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
480.7614,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
481.01139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
481.26141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
481.51111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
481.76125,0,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,
482.01117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
482.26126,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
482.51084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
482.76134,0,0,200.0016000128,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483.01104,0,0,200.0016000128,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483.26125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483.51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483.76129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
484.01119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
484.26146,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
484.51127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
484.76146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
485.01122,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
485.26133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
485.5112,0,0,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,0,0,
485.76143,0,0,1800.12960933187,0,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,0,0,
486.01132,0,0,2200.1936170383,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
486.26145,0,0,4800.92177698118,200.0016000128,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
486.51105,0,0,6201.53798141939,0,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,0,0,
486.76134,0,0,6801.85010322808,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,400.006400102402,0,0,
487.01113,0,0,9003.24116682005,0,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,0,0,
487.26133,0,0,10204.1632986258,0,0,0,0,0,0,0,0,0,0,0,1000.04000160006,200.0016000128,0,0,
487.51119,0,0,10404.3282005314,0,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,0,200.0016000128,
487.76144,0,0,11605.3848985929,0,0,0,0,200.0016000128,0,0,0,0,0,200.0016000128,600.014400345608,1200.05760276493,0,0,
488.01137,0,1000.04000160006,13607.4024269202,0,0,0,0,0,0,200.0016000128,0,0,0,0,200.0016000128,1200.05760276493,0,0,
488.26133,0,0,14808.7667899396,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,1000.04000160006,0,0,
488.51112,0,0,12406.1534521122,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1400.07840439065,0,0,
488.76135,0,0,11805.5722300926,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,1000.04000160006,0,0,
489.01133,0,1000.04000160006,18613.8487034354,0,0,0,0,0,0,0,0,0,0,200.0016000128,800.025600819226,1600.10240655402,0,0,
489.26144,0,0,17412.118834709,200.0016000128,0,0,0,0,0,0,0,0,0,0,400.006400102402,1200.05760276493,0,0,
489.51134,0,0,17011.567866149,600.014400345608,0,0,0,0,0,0,0,0,0,0,800.025600819226,400.006400102402,0,0,
489.76126,0,0,17011.567866149,400.006400102402,200.0016000128,0,0,200.0016000128,0,0,0,0,0,0,600.014400345608,1600.10240655402,0,0,
490.01107,1000.04000160006,0,14408.2991803279,0,0,0,0,0,0,0,0,0,0,0,0,1400.07840439065,0,0,
490.26123,0,0,23421.922919853,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,1200.05760276493,200.0016000128,0,
490.51108,0,0,20016.0128102482,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1200.05760276493,400.006400102402,200.0016000128,
490.7615,0,0,25626.2412710616,0,0,0,0,0,0,0,0,0,0,0,0,1200.05760276493,0,0,
491.01136,0,0,19415.0660912868,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,600.014400345608,0,0,
491.26143,0,0,22420.0883992057,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1800.12960933187,0,0,
491.51106,1000.04000160006,0,29234.1454819229,0,0,0,0,0,200.0016000128,0,0,0,0,0,800.025600819226,2400.23042212052,0,0,
491.76144,0,0,41669.3377780627,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,1200.05760276493,0,0,
492.01125,0,1000.04000160006,39261.5621294189,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,1600.10240655402,0,0,
492.26142,0,0,25225.4272306485,200.0016000128,0,0,0,200.0016000128,0,0,0,0,0,0,800.025600819226,3400.46246289495,0,0,
492.51117,0,0,26427.9078707115,200.0016000128,0,0,0,0,0,0,0,0,0,0,1200.05760276493,2400.23042212052,0,0,
492.76144,0,0,22019.3770518056,0,200.0016000128,0,0,400.006400102402,0,0,0,0,0,0,400.006400102402,1000.04000160006,0,0,
493.01136,0,0,23822.6791905894,0,0,0,0,0,0,0,0,0,0,0,1200.05760276493,2400.23042212052,200.0016000128,0,
493.26124,0,0,27830.9480141918,200.0016000128,0,0,0,0,0,0,0,0,0,0,600.014400345608,2600.27042812453,0,0,
493.51119,0,0,46486.2785329572,200.0016000128,0,0,0,0,0,0,0,0,0,0,1600.10240655402,3800.57768780855,200.0016000128,0,
493.76134,0,0,28632.7558727184,0,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,1200.05760276493,0,0,
494.01111,2000.16001280102,1000.04000160006,40866.6944453348,200.0016000128,0,200.0016000128,0,200.0016000128,0,0,0,0,0,0,400.006400102402,2400.23042212052,200.0016000128,0,
494.26135,0,1000.04000160006,51907.5524486736,0,0,400.006400102402,0,0,0,0,0,0,0,0,800.025600819226,1400.07840439065,0,0,
494.51095,0,0,67381.1204517744,0,200.0016000128,0,0,0,0,0,0,0,0,0,1200.05760276493,2600.27042812453,0,0,
494.76145,0,0,71001.0750445261,400.006400102402,0,0,0,0,0,0,0,0,0,0,2000.16001280102,2400.23042212052,0,0,
495.01109,1000.04000160006,1000.04000160006,77841.6203896896,200.0016000128,0,3400.46246289495,0,0,0,0,0,0,0,1600.10240655402,1800.12960933187,9003.24116682005,200.0016000128,0,
495.26134,0,0,176842.13918564,1000.04000160006,400.006400102402,400.006400102402,0,200.0016000128,200.0016000128,0,0,0,0,800.025600819226,7402.19104855037,11205.0198488923,600.014400345608,1600.10240655402,
495.51121,0,2000.16001280102,364024.479327306,1600.10240655402,2200.1936170383,3400.46246289495,0,600.014400345608,1000.04000160006,600.014400345608,0,0,0,1000.04000160006,10004.0016006403,24824.6260290208,200.0016000128,1200.05760276493,
495.76149,0,12005.7627661277,845670.333305765,3000.36004320518,400.006400102402,7202.07419736884,0,4000.64010241639,3000.36004320518,600.014400345608,0,0,0,1200.05760276493,29635.0879441258,35249.6314811254,1000.04000160006,5601.25468104855,
